iter	RMSE
1503	0.05862010082
1504	0.05859432113
1505	0.05855398934
1506	0.05852398122
1507	0.05851027806
1508	0.05848302342
1509	0.05844890644
1510	0.05841718491
1511	0.05841437121
1512	0.05840275235
1513	0.0583713026
1514	0.05836769031
1515	0.05834451894
1516	0.058342201
1517	0.05830283118
1518	0.05829100146
1519	0.05827465567
1520	0.05824747174
1521	0.05824329169
1522	0.05820582802
1523	0.05817610654
1524	0.0581525455
1525	0.05812563468
1526	0.05810608641
1527	0.05808108012
1528	0.05805419522
1529	0.05802891061
1530	0.05800033908
1531	0.05799811182
1532	0.05797531692
1533	0.0579565163
1534	0.05792010673
1535	0.05790966707
1536	0.05788034916
1537	0.05785453047
1538	0.05783916335
1539	0.0578115238
1540	0.05778942478
1541	0.0577870877
1542	0.05776847622
1543	0.05773808731
1544	0.05770607368
1545	0.05767452093
1546	0.05764505673
1547	0.05761565731
1548	0.05758395061
1549	0.05755988876
1550	0.05754128069
1551	0.05751242945
1552	0.0574890226
1553	0.05745703506
1554	0.05743736272
1555	0.05740938962
1556	0.05737971608
1557	0.05735710576
1558	0.05733534429
1559	0.057318432
1560	0.05728938259
1561	0.05725075503
1562	0.05724838201
1563	0.05722057122
1564	0.05720353397
1565	0.05719135111
1566	0.0571645682
1567	0.05714987895
1568	0.05714774716
1569	0.05710801433
1570	0.05710461638
1571	0.0570761874
1572	0.05705212636
1573	0.05703110777
1574	0.05699702009
1575	0.05697204038
1576	0.05694190762
1577	0.05693065852
1578	0.05689212035
1579	0.05687420237
1580	0.05685018265
1581	0.05684804682
1582	0.05683343227
1583	0.05682169602
1584	0.05679957125
1585	0.05679589667
1586	0.05676049322
1587	0.05673414807
1588	0.05671561832
1589	0.0567062322
1590	0.05669734004
1591	0.05668667741
1592	0.05666023793
1593	0.05664871002
1594	0.05662621924
1595	0.05658151952
1596	0.05657866472
1597	0.05654648382
1598	0.05652979574
1599	0.05652783885
1600	0.05652502889
1601	0.05651045481
1602	0.05649465383
1603	0.05649273703
1604	0.05649069548
1605	0.05647185449
1606	0.05644604114
1607	0.05642556814
1608	0.05639615079
1609	0.05638578949
1610	0.05635730204
1611	0.05633395915
1612	0.05630654035
1613	0.05630425164
1614	0.05629355149
1615	0.05627197188
1616	0.05625536303
1617	0.05625353261
1618	0.05623169414
1619	0.05620471016
1620	0.05617673568
1621	0.05615683431
1622	0.05612947206
1623	0.05609670068
1624	0.05608521737
1625	0.05605431059
1626	0.05602896633
1627	0.05600238797
1628	0.05598455554
1629	0.05594840427
1630	0.05591862781
1631	0.05589182927
1632	0.05587060021
1633	0.05584342632
1634	0.05582545866
1635	0.05581029109
1636	0.05579689781
1637	0.05577429173
1638	0.05575177494
1639	0.05573339355
1640	0.05569971296
1641	0.05567607504
1642	0.05564969638
1643	0.05564379731
1644	0.05562843268
1645	0.05561681373
1646	0.05558817305
1647	0.05556646598
1648	0.055564509
1649	0.05553069
1650	0.05551709053
1651	0.05549928067
1652	0.05546529343
1653	0.05545536317
1654	0.05543484786
1655	0.05541122551
1656	0.05538152325
1657	0.05535914554
1658	0.05531770241
1659	0.05529703412
1660	0.05527197389
1661	0.05523551697
1662	0.05523360742
1663	0.05520304889
1664	0.05519295829
1665	0.05519122662
1666	0.05516181222
1667	0.0551203623
1668	0.05509197032
1669	0.05506057217
1670	0.05503040604
1671	0.05500732646
1672	0.0549776396
1673	0.05495215303
1674	0.05493303765
1675	0.05492001234
1676	0.05489891208
1677	0.05487422976
1678	0.05487163448
1679	0.05484236056
1680	0.05481830081
1681	0.05480743675
1682	0.05478206751
1683	0.05477929473
1684	0.05474165004
1685	0.05473211469
1686	0.05470526669
1687	0.05470186111
1688	0.05469131015
1689	0.05466225367
1690	0.05465828204
1691	0.05465561854
1692	0.05464603522
1693	0.05462414424
1694	0.05459261744
1695	0.05457305476
1696	0.0545463065
1697	0.05454343512
1698	0.05452221186
1699	0.05450113937
1700	0.05447270407
1701	0.05445714174
1702	0.05442967134
1703	0.05440510203
1704	0.05439518699
1705	0.05437052441
1706	0.05435024944
1707	0.05433950456
1708	0.05431733631
1709	0.0542956689
1710	0.05427664054
1711	0.05426384389
1712	0.05423610898
1713	0.05423322172
1714	0.05421915627
1715	0.05419776495
1716	0.05416263851
1717	0.05412590848
1718	0.05410584915
1719	0.05409617925
1720	0.05407605634
1721	0.0540500402
1722	0.05403812635
1723	0.05401433011
1724	0.05399637212
1725	0.0539756967
1726	0.05394389667
1727	0.05392505738
1728	0.05389746012
1729	0.05388273807
1730	0.05386244899
1731	0.05382989269
1732	0.05381282466
1733	0.05377180319
1734	0.05374776248
1735	0.05372498808
1736	0.05368466761
1737	0.05367362481
1738	0.05365051675
1739	0.05362472168
1740	0.05362169768
1741	0.05359465766
1742	0.05356737464
1743	0.05355340626
1744	0.05352920541
1745	0.05350240127
1746	0.05349565502
1747	0.05347981175
1748	0.05345221438
1749	0.05343080873
1750	0.05342883308
1751	0.05339391619
1752	0.05336268831
1753	0.05333469306
1754	0.05331036886
1755	0.05328597462
1756	0.05326258436
1757	0.05324972953
1758	0.05323945838
1759	0.05321930001
1760	0.05321085215
1761	0.05320054457
1762	0.05319724817
1763	0.05317200556
1764	0.05313525862
1765	0.05311352508
1766	0.05309437292
1767	0.05308495311
1768	0.05305420494
1769	0.05303864349
1770	0.05301595344
1771	0.05298434046
1772	0.05296253392
1773	0.05293706732
1774	0.05292322874
1775	0.0528995412
1776	0.05288016556
1777	0.05285890361
1778	0.05283338891
1779	0.05281360712
1780	0.05280193206
1781	0.0527793258
1782	0.0527578895
1783	0.05274899633
1784	0.05271525696
1785	0.05269526503
1786	0.05265681077
1787	0.05265403426
1788	0.05263320889
1789	0.05262019914
1790	0.05259341897
1791	0.05257523045
1792	0.05256103821
1793	0.05255777145
1794	0.05252593255
1795	0.05251555849
1796	0.05250377772
1797	0.05250062903
1798	0.05248095272
1799	0.05245823791
1800	0.05244245532
1801	0.05241814223
1802	0.05239280148
1803	0.05237816622
1804	0.0523551754
1805	0.05233816705
1806	0.05232751582
1807	0.05231193448
1808	0.05230934766
1809	0.05229322569
1810	0.05227768864
1811	0.05226189184
1812	0.0522278746
1813	0.05222521769
1814	0.05219735514
1815	0.05219495768
1816	0.05217269325
1817	0.05216935212
1818	0.05214957682
1819	0.05212714539
1820	0.05209802152
1821	0.05208712222
1822	0.0520660663
1823	0.0520420412
1824	0.05200948365
1825	0.05199149922
1826	0.05197053019
1827	0.05194619331
1828	0.05193231173
1829	0.05190989373
1830	0.05186985903
1831	0.05184952325
1832	0.05182630627
1833	0.05180334286
1834	0.05179011525
1835	0.05177101188
1836	0.05173854246
1837	0.05172822059
1838	0.05170876908
1839	0.05170712846
1840	0.05168306551
1841	0.05166541918
1842	0.05164254285
1843	0.05161974339
1844	0.05158874312
1845	0.05156431308
1846	0.0515618921
1847	0.05154280556
1848	0.05152076
1849	0.05150715296
1850	0.05147261789
1851	0.05147084622
1852	0.05145663496
1853	0.05143219301
1854	0.05141019815
1855	0.0513922764
1856	0.05137445917
1857	0.0513655895
1858	0.05135692094
1859	0.05133696866
1860	0.05133454378
1861	0.05131422898
1862	0.0512960328
1863	0.05127439925
1864	0.0512562587
1865	0.05124291137
1866	0.05121813843
1867	0.05118845832
1868	0.05118687637
1869	0.0511560075
1870	0.05115400438
1871	0.05115247254
1872	0.05114956551
1873	0.05113303689
1874	0.05112214904
1875	0.05109623699
1876	0.05107905611
1877	0.05106174576
1878	0.05104424361
1879	0.05101967953
1880	0.05100072693
1881	0.05097685169
1882	0.05096214614
1883	0.05096060801
1884	0.05093642285
1885	0.0509177076
1886	0.05089086
1887	0.05088930758
1888	0.05087586598
1889	0.05086723432
1890	0.05084308458
1891	0.0508231119
1892	0.0508100854
1893	0.05079311964
1894	0.05078987871
1895	0.05076875642
1896	0.05075106364
1897	0.05072623252
1898	0.0507241424
1899	0.05069965562
1900	0.05067523846
1901	0.05065429832
1902	0.0506376566
1903	0.05062911627
1904	0.05061678599
1905	0.05059937896
1906	0.05058256676
1907	0.05055603809
1908	0.05052709587
1909	0.05050571338
1910	0.05048932735
1911	0.05048715322
1912	0.05048533509
1913	0.05046346248
1914	0.05043894688
1915	0.05043694514
1916	0.0504075968
1917	0.05040411305
1918	0.05040115602
1919	0.05039224587
1920	0.05039011445
1921	0.0503643331
1922	0.05035419371
1923	0.05033594451
1924	0.05031909928
1925	0.05031259716
1926	0.05030138246
1927	0.05028180585
1928	0.05025723236
1929	0.05024501424
1930	0.0502279271
1931	0.05021119258
1932	0.05018607627
1933	0.05018153297
1934	0.05016141714
1935	0.05014662132
1936	0.05014444856
1937	0.05012274613
1938	0.05010225375
1939	0.05007980727
1940	0.05006902396
1941	0.05003539063
1942	0.05001312104
1943	0.05001122638
1944	0.05000280063
1945	0.05000073914
1946	0.0499813403
1947	0.04995027658
1948	0.04994791444
1949	0.04992735556
1950	0.04992594979
1951	0.04992281464
1952	0.04989714911
1953	0.04987355211
1954	0.04985516977
1955	0.0498383634
1956	0.0498181057
1957	0.04979595885
1958	0.04979431222
1959	0.04977851937
1960	0.04976382294
1961	0.04974316628
1962	0.04972683376
1963	0.04971525374
1964	0.04971203506
1965	0.04969083975
1966	0.04966412234
1967	0.04965593815
1968	0.04962591029
1969	0.04960158793
1970	0.04957671988
1971	0.0495615294
1972	0.0495383064
1973	0.04952163053
1974	0.04950846461
1975	0.04950675768
1976	0.04948557935
1977	0.04948335899
1978	0.04948161302
1979	0.04945581732
1980	0.04943833285
1981	0.0494203609
1982	0.04939647853
1983	0.04939488369
1984	0.04936704514
1985	0.04934290958
1986	0.04931700502
1987	0.04929264131
1988	0.0492906488
1989	0.04928451881
1990	0.04926611543
1991	0.04923624605
1992	0.04922346241
1993	0.04922212364
1994	0.04920765816
1995	0.04918915987
1996	0.04917285277
1997	0.04915663734
1998	0.04914346929
1999	0.04912374468
2000	0.04909247997
2001	0.04906387138
2002	0.04904117989
2003	0.04902680393
2004	0.04901274075
2005	0.04901083433
2006	0.04900761156
2007	0.0489820107
2008	0.04896383075
2009	0.04896205713
2010	0.04896075495
2011	0.04893950632
2012	0.04891994944
2013	0.04890128678
2014	0.04888267828
2015	0.0488576068
2016	0.04883560558
2017	0.04881117266
2018	0.04879161606
2019	0.04877142048
2020	0.04876960401
2021	0.04875163292
2022	0.04873409217
2023	0.0487225615
2024	0.04870916343
2025	0.04870158252
2026	0.04867756668
2027	0.04866684391
2028	0.04864329595
2029	0.04862109041
2030	0.04860601076
2031	0.04858900625
2032	0.04856352418
2033	0.04854044395
2034	0.04851414528
2035	0.04850603744
2036	0.04849340858
2037	0.04847409356
2038	0.04846362685
2039	0.04844328588
2040	0.04842196876
2041	0.04840248308
2042	0.04838845177
2043	0.04836422533
2044	0.04834261326
2045	0.0483408652
2046	0.04832058844
2047	0.04829938171
2048	0.04827620674
2049	0.04826210452
2050	0.04825179045
2051	0.04824992608
2052	0.04822062037
2053	0.04819659417
2054	0.04817989523
2055	0.04816001939
2056	0.04814614846
2057	0.04811507417
2058	0.04809119894
2059	0.04805489483
2060	0.04802655939
2061	0.0480132089
2062	0.04798606307
2063	0.04797316943
2064	0.04795592351
2065	0.04793586965
2066	0.04791880297
2067	0.04791659715
2068	0.04789708369
2069	0.04788041292
2070	0.04785884973
2071	0.0478562781
2072	0.0478426059
2073	0.04782630119
2074	0.0478184228
2075	0.04779802065
2076	0.04778309698
2077	0.04777193275
2078	0.04774776687
2079	0.04772583044
2080	0.04770993053
2081	0.04770848719
2082	0.04768649411
2083	0.04767136297
2084	0.0476696221
2085	0.04765073453
2086	0.04762557906
2087	0.04761283007
2088	0.04759575256
2089	0.04759295906
2090	0.04759055985
2091	0.04757022276
2092	0.04755067262
2093	0.04752794509
2094	0.04749743047
2095	0.04748133878
2096	0.04746500945
2097	0.04744534678
2098	0.04742475658
2099	0.04741763494
2100	0.04740000859
2101	0.04738183644
2102	0.04737219491
2103	0.04735709325
2104	0.04733288713
2105	0.04731893896
2106	0.04731679752
2107	0.0472968154
2108	0.04729519669
2109	0.04727753988
2110	0.04727555049
2111	0.04727335468
2112	0.0472388058
2113	0.04721575681
2114	0.04720311643
2115	0.04717422098
2116	0.0471553882
2117	0.04713393438
2118	0.04711622148
2119	0.04709572868
2120	0.04707562148
2121	0.04705688522
2122	0.04705430183
2123	0.04703404216
2124	0.04701939727
2125	0.04700627386
2126	0.04698900068
2127	0.04696876284
2128	0.04695196659
2129	0.04694942891
2130	0.04693931293
2131	0.04691475549
2132	0.04689324877
2133	0.04687102908
2134	0.0468610434
2135	0.04683633857
2136	0.04681806865
2137	0.04681685684
2138	0.04680633032
2139	0.04678485913
2140	0.04676516612
2141	0.04676381127
2142	0.04674966818
2143	0.04673109036
2144	0.04671646889
2145	0.04671420201
2146	0.04669039588
2147	0.04666411075
2148	0.04664586929
2149	0.04663247029
2150	0.04661284909
2151	0.04660150507
2152	0.04659941009
2153	0.04658582451
2154	0.04656832574
2155	0.04654961929
2156	0.0465319226
2157	0.0465303193
2158	0.04651339162
2159	0.04651160841
2160	0.04649612015
2161	0.04648594353
2162	0.04646324349
2163	0.04645405196
2164	0.04643723738
2165	0.04642099095
2166	0.04640381412
2167	0.04637152997
2168	0.04635852778
2169	0.04634111502
2170	0.04633927252
2171	0.04633724923
2172	0.0463350834
2173	0.04631357315
2174	0.04630619736
2175	0.04629131327
2176	0.04626751485
2177	0.04623787346
2178	0.04621746333
2179	0.04619849055
2180	0.04617832402
2181	0.04615678451
2182	0.0461381686
2183	0.04613687641
2184	0.046120407
2185	0.04610132647
2186	0.0460959402
2187	0.04608200361
2188	0.04607122369
2189	0.04606351359
2190	0.0460482745
2191	0.04604656871
2192	0.04604171181
2193	0.04603502811
2194	0.04602334002
2195	0.04601072568
2196	0.0460087472
2197	0.04600349171
2198	0.04597457452
2199	0.04596367066
2200	0.04595858984
2201	0.04595707199
2202	0.04593971239
2203	0.04591778947
2204	0.04589924528
2205	0.0458969506
2206	0.04588075251
2207	0.04586211373
2208	0.04585950974
2209	0.04584096047
2210	0.04582540392
2211	0.04580817857
2212	0.04580613571
2213	0.04578501868
2214	0.04575709385
2215	0.04573860797
2216	0.04573724213
2217	0.04572243711
2218	0.04570740173
2219	0.04568874148
2220	0.04565901513
2221	0.04563844802
2222	0.045624111
2223	0.04560771614
2224	0.04559958308
2225	0.04557816971
2226	0.04556204514
2227	0.04555079299
2228	0.04552834337
2229	0.04552690105
2230	0.04551069314
2231	0.0454928258
2232	0.04546601367
2233	0.0454631991
2234	0.04545019435
2235	0.04543337521
2236	0.04541768356
2237	0.04541648679
2238	0.04539732867
2239	0.04538035743
2240	0.0453601169
2241	0.04534529302
2242	0.0453320143
2243	0.04530842138
2244	0.04530654447
2245	0.04529421022
2246	0.04527973555
2247	0.04527337209
2248	0.04525461291
2249	0.04522887525
2250	0.04519955766
2251	0.04519730468
2252	0.04517776197
2253	0.0451700862
2254	0.04515160966
2255	0.04512993931
2256	0.04511248394
2257	0.04508269877
2258	0.04506932885
2259	0.045059207
2260	0.04504732034
2261	0.04503236326
2262	0.04500638637
2263	0.04499593885
2264	0.04498434071
2265	0.0449709958
2266	0.044954074
2267	0.04494284742
2268	0.04493294637
2269	0.04492777324
2270	0.04491648422
2271	0.04490918122
2272	0.04488942976
2273	0.04487077096
2274	0.04486938028
2275	0.04484201158
2276	0.04482894655
2277	0.0448073566
2278	0.04479303104
2279	0.0447913158
2280	0.04478962771
2281	0.04478583567
2282	0.04476664794
2283	0.04474938953
2284	0.04473381637
2285	0.04472667426
2286	0.04472035509
2287	0.04469664566
2288	0.04467588012
2289	0.04467472709
2290	0.04466211767
2291	0.04464581283
2292	0.04463180941
2293	0.04461842017
2294	0.04459863138
2295	0.04458854877
2296	0.04458647341
2297	0.04457119463
2298	0.04455866851
2299	0.04453893335
2300	0.04452311815
2301	0.04450964459
2302	0.0444947705
2303	0.04448542425
2304	0.04448315884
2305	0.04446462638
2306	0.04444227787
2307	0.04443336652
2308	0.04441338035
2309	0.04439373425
2310	0.04439248242
2311	0.04437604398
2312	0.04437430989
2313	0.0443559795
2314	0.04433370108
2315	0.04433224566
2316	0.04431807138
2317	0.04429896847
2318	0.04428906869
2319	0.04428499059
2320	0.04428351438
2321	0.04427669607
2322	0.04425970015
2323	0.04425817432
2324	0.04424633896
2325	0.04422917198
2326	0.04421864488
2327	0.04420181629
2328	0.04418927862
2329	0.04417189136
2330	0.0441536421
2331	0.04413368058
2332	0.04411538346
2333	0.04411006835
2334	0.04408797629
2335	0.0440705553
2336	0.04406910214
2337	0.04405315049
2338	0.04403355759
2339	0.044026546
2340	0.04401488234
2341	0.04400497212
2342	0.04398970224
2343	0.04397543217
2344	0.04396273719
2345	0.04394438458
2346	0.04391750543
2347	0.04390599144
2348	0.0438978361
2349	0.04388922324
2350	0.04387452594
2351	0.04385633188
2352	0.04385514049
2353	0.04385282763
2354	0.04383023635
2355	0.04381951457
2356	0.04380664497
2357	0.04379515248
2358	0.04377821026
2359	0.04377663589
2360	0.04376063047
2361	0.04373727082
2362	0.04373534857
2363	0.04372685751
2364	0.04371216157
2365	0.04369821464
2366	0.04369676294
2367	0.04368302367
2368	0.04366870946
2369	0.04365865779
2370	0.04364485267
2371	0.04363341104
2372	0.04362195377
2373	0.04361065434
2374	0.04360342763
2375	0.04359440966
2376	0.04356508456
2377	0.04356337324
2378	0.04356233024
2379	0.0435536801
2380	0.04353656743
2381	0.04351941479
2382	0.0435138329
2383	0.04349336774
2384	0.04347659983
2385	0.04346451022
2386	0.04344568771
2387	0.04343610441
2388	0.04341305628
2389	0.04340074166
2390	0.0433994327
2391	0.04339260066
2392	0.04337652092
2393	0.043357702
2394	0.04335598606
2395	0.04335510495
2396	0.04333839973
2397	0.04331721675
2398	0.04329298378
2399	0.04327897187
2400	0.043272113
2401	0.0432596975
2402	0.04325850426
2403	0.04324721571
2404	0.043246204
2405	0.04324128495
2406	0.04321954104
2407	0.04321369617
2408	0.04320981042
2409	0.04319309628
2410	0.04317000492
2411	0.04315650705
2412	0.04313879421
2413	0.04312846269
2414	0.04311840922
2415	0.04310533042
2416	0.04308820242
2417	0.04308677537
2418	0.04307616748
2419	0.0430604606
2420	0.04305074821
2421	0.04303587341
2422	0.04302444505
2423	0.04301567507
2424	0.04300437119
2425	0.04299464513
2426	0.04297361827
2427	0.04295633082
2428	0.04294824449
2429	0.04293189395
2430	0.0429206078
2431	0.04291939612
2432	0.04289289306
2433	0.04289073929
2434	0.04287769221
2435	0.04285359829
2436	0.04285221525
2437	0.04283599044
2438	0.0428289352
2439	0.04281247688
2440	0.04279809149
2441	0.04278793062
2442	0.04277763882
2443	0.04276526877
2444	0.04275059622
2445	0.04274331972
2446	0.04273805374
2447	0.04272351342
2448	0.04270637447
2449	0.04269937973
2450	0.04268907381
2451	0.04267740447
2452	0.04265740403
2453	0.04263613276
2454	0.04261899766
2455	0.04261770478
2456	0.04260301882
2457	0.0425914716
2458	0.04258987101
2459	0.04257038513
2460	0.04255788345
2461	0.04254067606
2462	0.04252720853
2463	0.04249995455
2464	0.04248657948
2465	0.04247643438
2466	0.0424670513
2467	0.04245225971
2468	0.04243150444
2469	0.04242048115
2470	0.04240936856
2471	0.0423926722
2472	0.04237824124
2473	0.04237672298
2474	0.042358607
2475	0.04233722415
2476	0.04231844487
2477	0.04229596315
2478	0.04227806853
2479	0.04226217611
2480	0.0422506474
2481	0.04223313774
2482	0.04223121703
2483	0.04222176166
2484	0.04221279728
2485	0.04220051235
2486	0.04219129761
2487	0.04217235009
2488	0.04215924866
2489	0.04213597935
2490	0.04212830946
2491	0.04211554184
2492	0.04209419757
2493	0.04207451043
2494	0.04205219351
2495	0.04204337287
2496	0.04204211729
2497	0.04203228255
2498	0.04201846059
2499	0.04201164651
2500	0.04199006958
2501	0.04198437491
2502	0.04197109808
2503	0.04195681963
2504	0.04193183286
2505	0.04191491604
2506	0.04188764627
2507	0.04188578297
2508	0.0418725547
2509	0.04186637905
2510	0.04184871456
2511	0.04183195942
2512	0.04181417872
2513	0.0418058478
2514	0.04179406942
2515	0.04177242285
2516	0.04175648708
2517	0.04173374644
2518	0.04171370249
2519	0.04169363453
2520	0.04169220025
2521	0.04167695317
2522	0.04166237642
2523	0.04164306071
2524	0.04162622619
2525	0.04162101884
2526	0.04161017935
2527	0.04159537071
2528	0.04157398304
2529	0.04156123245
2530	0.04155547682
2531	0.04154463355
2532	0.04152793259
2533	0.04151110905
2534	0.04150991949
2535	0.04148394546
2536	0.04148277711
2537	0.04147585507
2538	0.04146144682
2539	0.04145060977
2540	0.04143856162
2541	0.0414198631
2542	0.04139532854
2543	0.0413754473
2544	0.04137386553
2545	0.04135484074
2546	0.04135388694
2547	0.041340675
2548	0.04132701964
2549	0.04131449482
2550	0.04129729114
2551	0.04128495603
2552	0.04127466352
2553	0.0412644942
2554	0.04124087281
2555	0.04122219923
2556	0.0412138751
2557	0.04119727853
2558	0.04119448818
2559	0.04118879153
2560	0.04118784978
2561	0.04117219345
2562	0.04116479045
2563	0.0411452356
2564	0.04112453967
2565	0.04111620459
2566	0.04110465578
2567	0.04109495683
2568	0.04109177176
2569	0.04108512434
2570	0.04107210888
2571	0.041043995
2572	0.04102974973
2573	0.04101793492
2574	0.04101588535
2575	0.04100789638
2576	0.04099927861
2577	0.04099021741
2578	0.04097973022
2579	0.04097097019
2580	0.04095618362
2581	0.04095247517
2582	0.04093139996
2583	0.04091951107
2584	0.04091452893
2585	0.04089611244
2586	0.04088660592
2587	0.04086925008
2588	0.04085771984
2589	0.04085690817
2590	0.04084474968
2591	0.0408214778
2592	0.04081430605
2593	0.04079021918
2594	0.04077844437
2595	0.04076400332
2596	0.04075059905
2597	0.0407452817
2598	0.04073183378
2599	0.04071895903
2600	0.04070146692
2601	0.04068821166
2602	0.04067247134
2603	0.04065308765
2604	0.0406418348
2605	0.04063970811
2606	0.04062673436
2607	0.04061155108
2608	0.04059660554
2609	0.04058426416
2610	0.04056831798
2611	0.04055388461
2612	0.04054475101
2613	0.04053903865
2614	0.04051453743
2615	0.04049662779
2616	0.04047894626
2617	0.04046628426
2618	0.04046493552
2619	0.04046353852
2620	0.04045256631
2621	0.04045160294
2622	0.04043243876
2623	0.040417239
2624	0.04041605041
2625	0.04040397596
2626	0.0403979716
2627	0.04037542822
2628	0.04037450503
2629	0.04037340068
2630	0.04037250914
2631	0.04036064726
2632	0.04034600539
2633	0.04034500986
2634	0.04034219056
2635	0.04032986394
2636	0.04031830176
2637	0.040317338
2638	0.04029860406
2639	0.04028788668
2640	0.04027477389
2641	0.04027003327
2642	0.0402586746
2643	0.04023375764
2644	0.04021632526
2645	0.04021531985
2646	0.04021373408
2647	0.04019704581
2648	0.0401819463
2649	0.04016512547
2650	0.04015674529
2651	0.0401556725
2652	0.04013946703
2653	0.0401268261
2654	0.04011780887
2655	0.04010323682
2656	0.0400977817
2657	0.04007637655
2658	0.04006625787
2659	0.04005810663
2660	0.04004059496
2661	0.04002615944
2662	0.04001759016
2663	0.04000684259
2664	0.03999503176
2665	0.03999347999
2666	0.03997504356
2667	0.03995786933
2668	0.03993841755
2669	0.03992346787
2670	0.0399048253
2671	0.03990380516
2672	0.03988643412
2673	0.03987697451
2674	0.03987524437
2675	0.03985423011
2676	0.03983559619
2677	0.03982442151
2678	0.03981313945
2679	0.03979943755
2680	0.03978474248
2681	0.03976511967
2682	0.03975812944
2683	0.03974647441
2684	0.03973254475
2685	0.03972034482
2686	0.03970540439
2687	0.03968676847
2688	0.0396838739
2689	0.03968250556
2690	0.03968148004
2691	0.0396713198
2692	0.03965575926
2693	0.0396361324
2694	0.03962731763
2695	0.0396171293
2696	0.0396094708
2697	0.03959381656
2698	0.03958081129
2699	0.03956371832
2700	0.03956242762
2701	0.03954974587
2702	0.03953389904
2703	0.03952840515
2704	0.03951631065
2705	0.03950947734
2706	0.03949141523
2707	0.03947522764
2708	0.0394631111
2709	0.03945031341
2710	0.03943358855
2711	0.03941566212
2712	0.03941479437
2713	0.03940938445
2714	0.03939429183
2715	0.03937953167
2716	0.03936443311
2717	0.0393631798
2718	0.03936176777
2719	0.03934908805
2720	0.03934214728
2721	0.03933023339
2722	0.03930963196
2723	0.039296636
2724	0.03928354812
2725	0.03927110396
2726	0.03926618971
2727	0.03924570428
2728	0.03923582296
2729	0.03923338887
2730	0.0392160346
2731	0.03921467805
2732	0.0392028261
2733	0.03918599705
2734	0.03917155553
2735	0.03915616429
2736	0.03914407581
2737	0.03913102343
2738	0.03911672076
2739	0.03910800103
2740	0.03910218498
2741	0.03908552766
2742	0.03907477327
2743	0.03906310786
2744	0.03905137777
2745	0.03905008789
2746	0.03902947
2747	0.03902160278
2748	0.03900687612
2749	0.03898751258
2750	0.03897708486
2751	0.03895865594
2752	0.03895180126
2753	0.03894305143
2754	0.03893311708
2755	0.03890998004
2756	0.03890540686
2757	0.03888942395
2758	0.03888645427
2759	0.03887639133
2760	0.03885875211
2761	0.03884307394
2762	0.03883033548
2763	0.03882663174
2764	0.03881500579
2765	0.03880272863
2766	0.03879052677
2767	0.03877178854
2768	0.03876234673
2769	0.03874818024
2770	0.03873547186
2771	0.03871507847
2772	0.03869903652
2773	0.03868990771
2774	0.03867409639
2775	0.03865663709
2776	0.03864901119
2777	0.03863697579
2778	0.03861928766
2779	0.03861810396
2780	0.03860553424
2781	0.03859329661
2782	0.03858558879
2783	0.03856890695
2784	0.03856721454
2785	0.03856118853
2786	0.0385438522
2787	0.03852499224
2788	0.0385157205
2789	0.03849916569
2790	0.03848972542
2791	0.03846900345
2792	0.03846654747
2793	0.03844471633
2794	0.03844244239
2795	0.0384354648
2796	0.03842672915
2797	0.03841043217
2798	0.03839888585
2799	0.03839084803
2800	0.03837362028
2801	0.03836630507
2802	0.03836562416
2803	0.03836070813
2804	0.03835785452
2805	0.03834483666
2806	0.03833831136
2807	0.03832242665
2808	0.0383086527
2809	0.03829717326
2810	0.03829200616
2811	0.03827477752
2812	0.03827386211
2813	0.03825968117
2814	0.03825462424
2815	0.03824094691
2816	0.03823633588
2817	0.03822521523
2818	0.03821515719
2819	0.03820886692
2820	0.03818732114
2821	0.03817174264
2822	0.03815460663
2823	0.03813719772
2824	0.03812487088
2825	0.03811623015
2826	0.03810535506
2827	0.03810420373
2828	0.03809236325
2829	0.03808656687
2830	0.03806903406
2831	0.03805634523
2832	0.03805144297
2833	0.03804350172
2834	0.0380234243
2835	0.0380073246
2836	0.03798949881
2837	0.03798122314
2838	0.03796674677
2839	0.0379581635
2840	0.03795231607
2841	0.03793904796
2842	0.03793835022
2843	0.03793647464
2844	0.03791764634
2845	0.03791672112
2846	0.03790187556
2847	0.03788972959
2848	0.03787242208
2849	0.03787161012
2850	0.03785440744
2851	0.03784505293
2852	0.03782836021
2853	0.03780991443
2854	0.03779272773
2855	0.03777928232
2856	0.03776269271
2857	0.03775062297
2858	0.03774829016
2859	0.03773302532
2860	0.03772397993
2861	0.03770757781
2862	0.03769308318
2863	0.03768250957
2864	0.03768142971
2865	0.03767490827
2866	0.03767326629
2867	0.03765435036
2868	0.03764008174
2869	0.03763592943
2870	0.03762416189
2871	0.03761252753
2872	0.03759677907
2873	0.03759563471
2874	0.0375839256
2875	0.03758327489
2876	0.03757413168
2877	0.0375660379
2878	0.03755335588
2879	0.03753346847
2880	0.03751594934
2881	0.03750466663
2882	0.03748380138
2883	0.03747475571
2884	0.03745997316
2885	0.03744197697
2886	0.03743521708
2887	0.03742021241
2888	0.03740419538
2889	0.03739435908
2890	0.03737923543
2891	0.03736318403
2892	0.03734968204
2893	0.03734065478
2894	0.03733254049
2895	0.03732224815
2896	0.03731480386
2897	0.03730201408
2898	0.03727904397
2899	0.03727366179
2900	0.03726816445
2901	0.03725148037
2902	0.03724334914
2903	0.03723015837
